Timestamp(s) KE PE
46.77 0.030223491 15.213142
46.78 0.0079025279 15.23539
46.79 2.6125838e-05 15.243194
46.8 0.0065942851 15.236554
46.81 0.027607006 15.215469
46.82 0.063064288 15.17994
46.83 0.11296613 15.129966
46.84 0.17731254 15.065547
46.85 0.2561035 14.986684
46.86 0.34933903 14.893376
46.87 0.45701912 14.785624
46.88 0.57914377 14.663427
46.89 0.71571298 14.526785
46.9 0.86672676 14.375699
46.91 1.0321851 14.210169
46.92 1.212088 14.030194
46.93 1.4064354 13.835774
46.94 1.6152275 13.62691
46.95 1.838464 13.403601
46.96 2.0761452 13.165848
46.97 2.3282709 12.91365
46.98 2.5948412 12.647007
46.99 2.875856 12.36592
47 3.1713154 12.070389
47.01 3.4812193 11.760412
47.02 3.8055678 11.435992
47.03 4.1443609 11.097126
47.04 4.4975985 10.743816
47.05 4.8652807 10.376062
47.06 5.2474075 9.9938631
47.07 5.6439788 9.5972196
47.08 6.0549947 9.1861315
47.09 6.4804551 8.7605988
47.1 6.9203601 8.3206216
47.11 7.3747097 7.8661998
47.12 7.8435038 7.3973334
47.13 8.3267425 6.9140225
47.14 8.8244257 6.4162671
47.15 9.3365535 5.904067
47.16 9.8631259 5.3774224
47.17 10.404143 4.8363333
47.18 10.959604 4.2807996
47.19 11.52951 3.7108213
47.2 12.113861 3.1263984
47.21 1.8034694 2.5437206
47.22 12.146487 3.0889574
47.23 11.56134 3.6740319
47.24 10.990638 4.2446619
47.25 10.434381 4.8008472
47.26 9.8925676 5.342588
47.27 9.3651991 5.8698843
47.28 8.8522752 6.382736
47.29 8.3537959 6.8811431
47.3 7.8697611 7.3651057
47.31 7.4001708 7.8346237
47.32 6.9450252 8.2896971
47.33 6.5043241 8.730326
47.34 6.0780675 9.1565103
47.35 5.6662555 9.5682501
47.36 5.2688881 9.9655453
47.37 4.8859653 10.348396
47.38 4.517487 10.716802
47.39 4.1634532 11.070763
47.4 3.8238641 11.41028
47.41 3.4987194 11.735353
47.42 3.1880194 12.045981
47.43 2.8917639 12.342164
47.44 2.609953 12.623903
47.45 2.3425866 12.891197
47.46 2.0896648 13.144046
47.47 1.8511876 13.382451
47.48 1.6271549 13.606412
47.49 1.4175668 13.815928
47.5 1.2224232 14.010999
47.51 1.0417242 14.191626
47.52 0.87546977 14.357808
47.53 0.72365989 14.509546
47.54 0.58629458 14.646839
47.55 0.46337382 14.769687
47.56 0.35489763 14.878091
47.57 0.260866 14.972051
47.58 0.18127893 15.051566
47.59 0.11613643 15.116636
47.6 0.065438481 15.167262
47.61 0.029185097 15.203443
47.62 0.0073762742 15.225179
47.63 1.2012696e-05 15.232471
47.64 0.0070923126 15.225319
47.65 0.028617174 15.203722
47.66 0.064586597 15.16768
47.67 0.11500058 15.117194
47.68 0.17985913 15.052263
47.69 0.25916223 14.972888
47.7 0.3529099 14.879068
47.71 0.46110213 14.770803
47.72 0.58373892 14.648094
47.73 0.72082028 14.510941
47.74 0.87234619 14.359343
47.75 1.0383167 14.1933
47.76 1.2187317 14.012813
47.77 1.4135913 13.817881
47.78 1.6228955 13.608505
47.79 1.8466442 13.384684
47.8 2.0848375 13.146418
47.81 2.3374753 12.893708
47.82 2.6045577 12.626553
47.83 2.8860847 12.344954
47.84 3.1820562 12.04891
47.85 3.4924723 11.738422
47.86 3.8173329 11.413489
47.87 4.1566382 11.074112
47.88 4.5103879 10.72029
47.89 4.8785823 10.352023
47.9 5.2612212 9.9693122
47.91 5.6583046 9.5721565
47.92 6.0698326 9.1605563
47.93 6.4958052 8.7345115
47.94 6.9362224 8.2940221
47.95 7.3910841 7.8390882
47.96 7.8603903 7.3697097
47.97 8.3441412 6.8858867
47.98 8.8423365 6.387619
47.99 9.3549765 5.8749069
48 9.882061 5.3477501
48.01 10.42359 4.8061488
48.02 10.979564 4.250103
48.03 11.549982 3.6796126
48.04 12.134845 3.0946776
48.05 0.41081171 2.5421328
48.06 12.102463 3.1201966
48.07 11.51839 3.7041966
48.08 10.948763 4.2737521
48.09 10.393579 4.8288629
48.1 9.8528409 5.3695293
48.11 9.326547 5.895751
48.12 8.8146975 6.4075282
48.13 8.3172927 6.9048609
48.14 7.8343324 7.3877489
48.15 7.3658166 7.8561925
48.16 6.9117455 8.3101914
48.17 6.4721188 8.7497458
48.18 6.0469368 9.1748556
48.19 5.6361993 9.5855209
48.2 5.2399064 9.9817416
48.21 4.858058 10.363518
48.22 4.4906542 10.730849
48.23 4.1376949 11.083736
48.24 3.7991803 11.422179
48.25 3.4751101 11.746177
48.26 3.1654846 12.05573
48.27 2.8703036 12.350839
48.28 2.5895671 12.631503
48.29 2.3232752 12.897723
48.3 2.0714279 13.149498
48.31 1.8340252 13.386828
48.32 1.611067 13.609714
48.33 1.4025533 13.818156
48.34 1.2084843 14.012153
48.35 1.0288598 14.191705
48.36 0.86367981 14.356813
48.37 0.71294442 14.507476
48.38 0.57665359 14.643694
48.39 0.45480733 14.765468
48.4 0.34740562 14.872798
48.41 0.25444848 14.965683
48.42 0.1759359 15.044123
48.43 0.11186788 15.108119
48.44 0.062244421 15.15767
48.45 0.027065524 15.192777
48.46 0.0063311891 15.213439
48.47 4.1415121e-05 15.219657
48.48 0.0081962026 15.21143
48.49 0.030795551 15.188758
48.5 0.067839462 15.151642
48.51 0.11932793 15.100081
48.52 0.18526097 15.034076
48.53 0.26563856 14.953626
48.54 0.36046072 14.858732
48.55 0.46972743 14.749393
48.56 0.59343871 14.625609
48.57 0.73159455 14.487381
48.58 0.88419495 14.334709
48.59 1.0512399 14.167591
48.6 1.2327294 13.98603
48.61 1.4286635 13.790023
48.62 1.6390422 13.579572
48.63 1.8638654 13.354677
48.64 2.1031332 13.115337
48.65 2.3568455 12.861552
48.66 2.6250024 12.593323
48.67 2.9076038 12.31065
48.68 3.2046498 12.013531
48.69 3.5161404 11.701969
48.7 3.8420756 11.375961
48.71 4.1824553 11.035509
48.72 4.5372795 10.680613
48.73 4.9065483 10.311272
48.74 5.2902617 9.9274862
48.75 5.6884197 9.5292561
48.76 6.1010222 9.1165813
48.77 6.5280692 8.689462
48.78 6.9695609 8.2478982
48.79 7.4254971 7.7918898
48.8 7.8958778 7.3214368
48.81 8.3807031 6.8365393
48.82 8.879973 6.3371972
48.83 9.3936874 5.8234105
48.84 9.9218464 5.2951793
48.85 10.46445 4.7525035
48.86 11.021498 4.1953831
48.87 11.592991 3.6238182
48.88 12.178928 3.0378088
48.89 11.271479 2.5797728
48.9 12.035766 3.1763807
48.91 11.453325 3.7587491
48.92 10.885329 4.326673
48.93 10.331777 4.8801523
48.94 9.7926703 5.4191871
48.95 9.2680079 5.9437773
48.96 8.75779 6.4539229
48.97 8.2620167 6.949624
48.98 7.780688 7.4308805
48.99 7.3138038 7.8976924
49 6.8613642 8.3500598
49.01 6.4233692 8.7879826
49.02 5.9998187 9.2114609
49.03 5.5907128 9.6204946
49.04 5.1960514 10.015084
49.05 4.8158346 10.395228
49.06 4.4500624 10.760928
49.07 4.0987347 11.112184
49.08 3.7618516 11.448995
49.09 3.439413 11.771361
49.1 3.131419 12.079283
49.11 2.8378696 12.37276
49.12 2.5587647 12.651793
49.13 2.2941044 12.916381
49.14 2.0438887 13.166524
49.15 1.8081175 13.402223
49.16 1.5867909 13.623478
49.17 1.3799088 13.830287
49.18 1.1874713 14.022653
49.19 1.0094784 14.200573
49.2 0.84593 14.36405
49.21 0.69682618 14.513081
49.22 0.56216693 14.647668
49.23 0.44195223 14.767811
49.24 0.3361821 14.873509
49.25 0.24485653 14.964762
49.26 0.16797552 15.041571
49.27 0.10553907 15.103935
49.28 0.057547184 15.151855
49.29 0.023999858 15.18533
49.3 0.0048970944 15.20436
49.31 0.00023889179 15.208946
49.32 0.010025251 15.199088
49.33 0.034256171 15.174784
49.34 0.072931652 15.136037
49.35 0.1260517 15.082845
49.36 0.1936163 15.015208
49.37 0.27562547 14.933126
49.38 0.37207919 14.8366
49.39 0.48297748 14.72563
49.4 0.60832033 14.600215
49.41 0.74810774 14.460355
49.42 0.90233972 14.306051
49.43 1.0710163 14.137302
49.44 1.2541373 13.954109
49.45 1.451703 13.756471
49.46 1.6637132 13.544389
49.47 1.890168 13.317862
49.48 2.1310673 13.07689
49.49 2.3864112 12.821474
49.5 2.6561997 12.551613
49.51 2.9404327 12.267308
49.52 3.2391103 11.968558
49.53 3.5522325 11.655364
49.54 3.8797992 11.327725
49.55 4.2218105 10.985641
49.56 4.5782663 10.629113
49.57 4.9491667 10.258141
49.58 5.3345116 9.8727235
49.59 5.7343011 9.4728617
49.6 6.1485352 9.0585554
49.61 6.5772139 8.6298046
49.62 7.0203371 8.1866091
49.63 7.4779048 7.7289691
49.64 7.9499172 7.2568846
49.65 8.436374 6.7703555
49.66 8.9372755 6.2693818
49.67 9.4526215 5.7539636
49.68 9.9824121 5.2241008
49.69 10.526647 4.6797934
49.7 11.085327 4.1210415
49.71 11.658451 3.5478451
49.72 12.24602 2.960204
49.73 12.543577 2.6581625
49.74 11.948825 3.2528419
49.75 11.368518 3.8330768
49.76 10.802655 4.3988671
49.77 10.251238 4.9502128
49.78 9.7142641 5.487114
49.79 9.1917353 6.0095706
49.8 8.683651 6.5175827
49.81 8.1900113 7.0111501
49.82 7.7108162 7.4902731
49.83 7.2460656 7.9549514
49.84 6.7957596 8.4051852
49.85 6.3598981 8.8409745
49.86 5.9384812 9.2623192
49.87 5.5315088 9.6692193
49.88 5.1389811 10.061675
49.89 4.7608978 10.439686
49.9 4.3972592 10.803252
49.91 4.0480651 11.152374
49.92 3.7133156 11.487051
49.93 3.3930106 11.807284
49.94 3.0871502 12.113072
49.95 2.7957343 12.404416
49.96 2.518763 12.681315
49.97 2.2562363 12.94377
49.98 2.0081541 13.19178
49.99 1.7745165 13.425345
50 1.5553235 13.644466
50.01 1.350575 13.849142
50.02 1.1602711 14.039374
50.03 0.98441172 14.215161
50.04 0.82299693 14.376503
50.05 0.67602669 14.523401
50.06 0.54350101 14.655855
50.07 0.4254199 14.773864
50.08 0.32178335 14.877428
50.09 0.23259136 14.966548
50.1 0.15784393 15.041223
50.11 0.097541059 15.101454
50.12 0.051682753 15.14724
50.13 0.020269007 15.178581
50.14 0.0032998233 15.195478
50.15 0.00077520077 15.197931
50.16 0.01269514 15.185939
50.17 0.03905964 15.159502
50.18 0.079868702 15.118621
50.19 0.13512232 15.063295
50.2 0.20482051 14.993524
50.21 0.28896326 14.909309
50.22 0.38755056 14.81065
50.23 0.50058243 14.697546
50.24 0.62805886 14.569997
50.25 0.76997985 14.428004
50.26 0.92634541 14.271566
50.27 1.0971555 14.100684
50.28 1.2824102 13.915357
50.29 1.4821094 13.715585
50.3 1.6962532 13.501369
50.31 1.9248416 13.272709
50.32 2.1678745 13.029604
50.33 2.425352 12.772054
50.34 2.697274 12.50006
50.35 2.9836406 12.213621
50.36 3.2844518 11.912737
50.37 3.5997075 11.597409
50.38 3.9294078 11.267637
50.39 4.2735527 10.92342
50.4 4.6321421 10.564758
50.41 5.0051761 10.191652
50.42 5.3926546 9.8041013
50.43 5.7945777 9.4021059
50.44 6.2109454 8.9856661
50.45 6.6417576 8.5547816
50.46 7.0870144 8.1094526
50.47 7.5467157 7.6496791
50.48 8.0208616 7.1754609
50.49 8.5094521 6.6867982
50.5 9.0124871 6.183691
50.51 9.5299667 5.6661392
50.52 10.061891 5.1341428
50.53 10.60826 4.5877019
50.54 11.169073 4.0268164
50.55 11.744331 3.4514863
50.56 12.334033 2.8617117
50.57 12.431722 2.7572367
50.58 11.83966 3.3492261
50.59 11.262043 3.926771
50.6 10.698871 4.4898713
50.61 10.150143 5.038527
50.62 9.6158593 5.5727382
50.63 9.0960205 6.0925048
50.64 8.5906262 6.5978268
50.65 8.0996765 7.0887043
50.66 7.6231714 7.5651372
50.67 7.1611108 8.0271256
50.68 6.7134948 8.4746694
50.69 6.2803233 8.9077686
50.7 5.8615964 9.3264233
50.71 5.4573141 9.7306334
50.72 5.0674763 10.120399
50.73 4.6920831 10.49572
50.74 4.3311344 10.856596
50.75 3.9846303 11.203028
50.76 3.6525708 11.535016
50.77 3.3349558 11.852558
50.78 3.0317854 12.155657
50.79 2.7430596 12.44431
50.8 2.4687783 12.718519
50.81 2.2089416 12.978284
50.82 1.9635494 13.223604
50.83 1.7326018 13.454479
50.84 1.5160988 13.67091
50.85 1.3140403 13.872896
50.86 1.1264264 14.060438
50.87 0.953257 14.233535
50.88 0.79453221 14.392187
50.89 0.65025198 14.536395
50.9 0.5204163 14.666159
50.91 0.40502519 14.781478
50.92 0.30407865 14.882352
50.93 0.21757666 14.968782
50.94 0.14551923 15.040767
50.95 0.087906367 15.098308
50.96 0.044738064 15.141404
50.97 0.016014322 15.170055
50.98 0.0017351414 15.184262
50.99 0.0019005223 15.184025
51 0.016510465 15.169343
51.01 0.045564968 15.140216
51.02 0.089064033 15.096645
51.03 0.14700766 15.038629
51.04 0.21939585 14.966168
51.05 0.3062286 14.879263
51.06 0.40750591 14.777914
51.07 0.52322778 14.66212
51.08 0.65339421 14.531881
51.09 0.79800521 14.387198
51.1 0.95706076 14.22807
51.11 1.1305609 14.054498
51.12 1.3185056 13.866481
51.13 1.5208948 13.664019
51.14 1.7377286 13.447113
51.15 1.969007 13.215763
51.16 2.2147299 12.969968
51.17 2.4748974 12.709728
51.18 2.7495094 12.435044
51.19 3.038566 12.145915
51.2 3.3420672 11.842341
51.21 3.6600129 11.524323
51.22 3.9924032 11.191861
51.23 4.3392381 10.844954
51.24 4.7005175 10.483602
51.25 5.0762415 10.107806
51.26 5.46641 9.7175652
51.27 5.8710231 9.3128799
51.28 6.2900808 8.89375
51.29 6.723583 8.4601756
51.3 7.1715298 8.0121565
51.31 7.6339211 7.549693
51.32 8.110757 7.0727848
51.33 8.6020375 6.5814322
51.34 9.1077625 6.0756349
51.35 9.6279321 5.5553931
51.36 10.162546 5.0207067
51.37 10.711605 4.4715758
51.38 11.275108 3.9080003
51.39 11.853056 3.3299802
51.4 12.445449 2.7375156
51.41 12.296111 2.8810715
51.42 11.707327 3.4697833
51.43 11.132988 4.0440506
51.44 10.573093 4.6038733
51.45 10.027643 5.1492514
51.46 9.4966367 5.680185
51.47 8.9800755 6.196674
51.48 8.4779588 6.6987185
51.49 7.9902867 7.1863183
51.5 7.5170591 7.6594737
51.51 7.0582761 8.1181845
51.52 6.6139377 8.5624507
51.53 6.1840438 8.9922723
51.54 5.7685945 9.4076494
51.55 5.3675898 9.8085819
51.56 4.9810296 10.19507
51.57 4.6089139 10.567113
51.58 4.2512429 10.924712
51.59 3.9080164 11.267866
51.6 3.5792344 11.596576
51.61 3.2648971 11.910841
51.62 2.9650042 12.210662
51.63 2.679556 12.496038
51.64 2.4085523 12.766969
51.65 2.1519931 13.023456
51.66 1.9098786 13.265499
51.67 1.6822086 13.493096
51.68 1.4689831 13.70625
51.69 1.2702022 13.904958
51.7 1.0858659 14.089222
51.71 0.91597412 14.259042
51.72 0.76052691 14.414417
51.73 0.61952427 14.555347
51.74 0.49296618 14.681833
51.75 0.38085266 14.793875
51.76 0.2831837 14.891471
51.77 0.1999593 14.974623
51.78 0.13117947 15.043331
51.79 0.076844189 15.097594
51.8 0.036953474 15.137413
51.81 0.011507321 15.162787
51.82 0.00050572914 15.173716
51.83 0.0039486986 15.170201
51.84 0.021836229 15.152241
51.85 0.054168322 15.119837
51.86 0.10094498 15.072988
51.87 0.16216619 15.011694
51.88 0.23783197 14.935956
51.89 0.3279423 14.845774
51.9 0.4324972 14.741147
51.91 0.55149666 14.622075
51.92 0.68494069 14.488559
51.93 0.83282927 14.340598
51.94 0.99516242 14.178193
51.95 1.1719401 14.001343
51.96 1.3631624 13.810048
51.97 1.5688292 13.604309
51.98 1.7889406 13.384126
51.99 2.0234966 13.149497
52 2.2724971 12.900425
52.01 2.5359421 12.636907
52.02 2.8138318 12.358945
52.03 3.106166 12.066539
52.04 3.4129447 11.759688
52.05 3.7341681 11.438392
52.06 4.0698359 11.102652
52.07 4.4199484 10.752468
52.08 4.7845054 10.387838
52.09 5.163507 10.008765
52.1 5.5569531 9.6152464
52.11 5.9648438 9.2072834
52.12 6.387179 8.784876
52.13 6.8239588 8.3480239
52.14 7.2751832 7.8967273
52.15 7.7408521 7.4309862
52.16 8.2209656 6.9508005
52.17 8.7155237 6.4561702
52.18 9.2245263 5.9470953
52.19 9.7479735 5.4235759
52.2 10.285865 4.885612
52.21 10.838202 4.3332035
52.22 11.404982 3.7663504
52.23 11.986208 3.1850527
52.24 12.514825 2.5893266
52.25 12.139007 3.0272966
52.26 11.554043 3.6121887
52.27 10.983523 4.1826362
52.28 10.427448 4.7386392
52.29 9.8858175 5.2801975
52.3 9.3586315 5.8073114
52.31 8.84589 6.3199807
52.32 8.347593 6.8182054
52.33 7.8637407 7.3019855
52.34 7.3943329 7.7713211
52.35 6.9393696 8.2262121
52.36 6.4988509 8.6666586
52.37 6.0727768 9.0926605
52.38 5.6611472 9.5042178
52.39 5.2639622 9.9013306
52.4 4.8812218 10.283999
52.41 4.5129259 10.652222
52.42 4.1590746 11.006002
52.43 3.8196678 11.345336
52.44 3.4947056 11.670226
52.45 3.184188 11.980671
52.46 2.8881149 12.276672
52.47 2.6064864 12.558229
52.48 2.3393025 12.82534
52.49 2.0865631 13.078008
52.5 1.8482683 13.31623
52.51 1.624418 13.540008
52.52 1.4150123 13.749342
52.53 1.2200511 13.944231
52.54 1.0395346 14.124675
52.55 0.87346254 14.290675
52.56 0.72183508 14.44223
52.57 0.58465218 14.579341
52.58 0.46191385 14.702007
52.59 0.35362007 14.810228
52.6 0.25977086 14.904005
52.61 0.18036621 14.983338
52.62 0.11540612 15.048226
52.63 0.06489059 15.098669
52.64 0.028819622 15.134668
52.65 0.0071932162 15.156222
52.66 1.1371505e-05 15.163331
52.67 0.0072740882 15.155997
52.68 0.028981366 15.134217
52.69 0.065133206 15.097993
52.7 0.11572961 15.047324
52.71 0.18077057 14.982211
52.72 0.26025609 14.902653
52.73 0.35418618 14.808651
52.74 0.46256082 14.700204
52.75 0.58538003 14.577313
52.76 0.7226438 14.439977
52.77 0.87435213 14.288196
52.78 1.040505 14.121971
52.79 1.2211025 13.941301
52.8 1.4161445 13.746187
52.81 1.6256311 13.536628
52.82 1.8495622 13.312625
52.83 2.0879379 13.074177
52.84 2.3407582 12.821285
52.85 2.608023 12.553948
52.86 2.8897324 12.272166
52.87 3.1858863 11.97594
52.88 3.4964848 11.665269
52.89 3.8215279 11.340154
52.9 4.1610155 11.000594
52.91 4.5149477 10.64659
52.92 4.8833245 10.278141
52.93 5.2661458 9.895247
52.94 5.6634117 9.4979089
52.95 6.0751221 9.0861263
52.96 6.5012771 8.6598991
52.97 6.9418766 8.2192273
52.98 7.3969208 7.7641109
52.99 7.8664094 7.29455
53 8.3503427 6.8105446
53.01 8.8487205 6.3120945
53.02 9.3615429 5.7991999
53.03 9.8888098 5.2718608
53.04 10.430521 4.7300771
53.05 10.986677 4.1738488
53.06 11.557278 3.603176
53.07 12.142323 3.0180586
53.08 12.544789 2.5987177
53.09 11.961634 3.1937119
53.1 11.381012 3.7742616
53.11 10.814834 4.3403667
53.12 10.263102 4.8920272
53.13 9.7258133 5.4292432
53.14 9.2029697 5.9520147
53.15 8.6945706 6.4603415
53.16 8.2006161 6.9542238
53.17 7.7211061 7.4336616
53.18 7.2560407 7.8986547
53.19 6.8054199 8.3492034
53.2 6.3692436 8.7853074
53.21 5.9475119 9.2069669
53.22 5.5402247 9.6141818
53.23 5.1473821 10.006952
53.24 4.7689841 10.385278
53.25 4.4050306 10.749159
53.26 4.0555217 11.098596
53.27 3.7204573 11.433588
53.28 3.3998376 11.754136
53.29 3.0936623 12.060239
53.3 2.8019317 12.351897
53.31 2.5246456 12.629111
53.32 2.261804 12.89188
53.33 2.013407 13.140205
53.34 1.7794546 13.374085
53.35 1.5599468 13.593521
53.36 1.3548835 13.798512
53.37 1.1642647 13.989058
53.38 0.98809055 14.16516
53.39 0.82636093 14.326818
53.4 0.67907588 14.474031
53.41 0.54623539 14.606799
53.42 0.42783946 14.725123
53.43 0.3238881 14.829002
53.44 0.23438129 14.918436
53.45 0.15931905 14.993426
53.46 0.098701365 15.053972
53.47 0.052528243 15.100073
53.48 0.020799683 15.131729
53.49 0.0035156846 15.148941
53.5 0.00067624742 15.151708
53.51 0.012281372 15.140031
53.52 0.038331057 15.113909
53.53 0.078825304 15.073342
53.54 0.13376411 15.018331
53.55 0.20314748 14.948876
53.56 0.28697541 14.864976
53.57 0.38524791 14.766631
53.58 0.49796496 14.653842
53.59 0.62512658 14.526608
53.6 0.76673275 14.384929
53.61 0.92278349 14.228806
53.62 1.0932788 14.058239
53.63 1.2782187 13.873227
53.64 1.4776031 13.67377
53.65 1.6914321 13.459869
53.66 1.9197056 13.231523
53.67 2.1624237 12.988733
53.68 2.4195864 12.731498
53.69 2.6911936 12.459818
53.7 2.9772454 12.173694
53.71 3.2777418 11.873126
53.72 3.5926827 11.558113
53.73 3.9220681 11.228655
53.74 4.2658982 10.884753
53.75 4.6241728 10.526406
53.76 4.9968919 10.153615
53.77 5.3840557 9.7663786
53.78 5.7856639 9.3646981
53.79 6.2017168 8.9485731
53.8 6.6322142 8.5180034
53.81 7.0771562 8.0729893
53.82 7.5365427 7.6135305
53.83 8.0103738 7.1396272
53.84 8.4986494 6.6512793
53.85 9.0013696 6.1484869
53.86 9.5185344 5.6312499
53.87 10.050144 5.0995683
53.88 10.596198 4.5534422
53.89 11.156696 3.9928715
53.9 11.731639 3.4178563
53.91 12.321027 2.8283965
53.92 12.355071 2.789884
53.93 11.76486 3.380023
53.94 11.189093 3.9557175
53.95 10.627771 4.5169674
53.96 10.080893 5.0637727
53.97 9.5484604 5.5961335
53.98 9.0304719 6.1140498
53.99 8.526928 6.6175214
54 8.0378287 7.1065486
54.01 7.5631739 7.5811311
54.02 7.1029637 8.0412691
54.03 6.6571981 8.4869625
54.04 6.225877 8.9182114
54.05 5.8090004 9.3350157
54.06 5.4065685 9.7373754
54.07 5.0185811 10.125291
54.08 4.6450382 10.498761
54.09 4.28594 10.857787
54.1 3.9412862 11.202369
54.11 3.6110771 11.532506
54.12 3.2953125 11.848198
54.13 2.9939925 12.149446
54.14 2.707117 12.436249
54.15 2.4346861 12.708608
54.16 2.1766997 12.966522
54.17 1.9331579 13.209992
54.18 1.7040607 13.439017
54.19 1.489408 13.653597
54.2 1.2891999 13.853733
54.21 1.1034364 14.039424
54.22 0.93211741 14.210671
54.23 0.77524299 14.367473
54.24 0.63281313 14.509831
54.25 0.50482783 14.637744
54.26 0.39128709 14.751212
54.27 0.29219092 14.850236
54.28 0.2075393 14.934816
54.29 0.13733225 15.004951
54.3 0.081569762 15.060641
54.31 0.040251832 15.101887
54.32 0.013378464 15.128688
54.33 0.00094965805 15.141044
54.34 0.002965413 15.138956
54.35 0.019425729 15.122424
54.36 0.050330607 15.091447
54.37 0.095680046 15.046025
54.38 0.15547405 14.986159
54.39 0.22971261 14.911848
54.4 0.31839573 14.823093
54.41 0.42152342 14.719893
54.42 0.53909566 14.602248
54.43 0.67111247 14.470159
54.44 0.81757384 14.323626
54.45 0.97847977 14.162647
54.46 1.1538303 13.987225
54.47 1.3436253 13.797357
54.48 1.5478649 13.593046
54.49 1.7665491 13.374289
54.5 1.9996778 13.141088
54.51 2.2472511 12.893443
54.52 2.509269 12.631353
54.53 2.7857314 12.354818
54.54 3.0766384 12.063839
54.55 3.38199 11.758415
54.56 3.7017861 11.438547
54.57 4.0360267 11.104234
54.58 4.384712 10.755476
54.59 4.7478417 10.392274
54.6 5.1254161 10.014628
54.61 5.517435 9.6225366
54.62 5.9238985 9.216001
54.63 6.3448065 8.7950207
54.64 6.7801591 8.3595959
54.65 7.2299563 7.9097265
54.66 7.694198 7.4454125
54.67 8.1728843 6.966654
54.68 8.6660151 6.473451
54.69 9.1735905 5.9658034
54.7 9.6956105 5.4437112
54.71 10.232075 4.9071744
54.72 10.782984 4.3561931
54.73 11.348338 3.7907672
54.74 11.928136 3.2108968
54.75 12.522379 2.6165818
54.76 12.132534 2.9999293
54.77 11.547728 3.5846635
54.78 10.977366 4.1549531
54.79 10.421448 4.7107981
54.8 9.8799757 5.2521986
54.81 9.3529476 5.7791545
54.82 8.840364 6.2916658
54.83 8.342225 6.7897326
54.84 7.8585306 7.2733548
54.85 7.3892807 7.7425325
54.86 6.9344754 8.1972656
54.87 6.4941146 8.6375542
54.88 6.0681984 9.0633981
54.89 5.6567268 9.4747976
54.9 5.2596997 9.8717524
54.91 4.8771171 10.254263
54.92 4.5089792 10.622328
54.93 4.1552858 10.97595
54.94 3.816037 11.315126
54.95 3.4912327 11.639858
54.96 3.180873 11.950146
54.97 2.8849578 12.245989
54.98 2.6034872 12.527387
54.99 2.3364612 12.794341
55 2.0838797 13.04685
55.01 1.8457428 13.284915
55.02 1.6220505 13.508535
55.03 1.4128027 13.71771
55.04 1.2179995 13.912441
55.05 1.0376408 14.092728
55.06 0.87172671 14.25857
55.07 0.72025718 14.409967
55.08 0.5832322 14.54692
55.09 0.46065179 14.669428
55.1 0.35251593 14.777492
55.11 0.25882464 14.871111
55.12 0.17957791 14.950285
55.13 0.11477574 15.015015
55.14 0.064418132 15.065301
55.15 0.028505086 15.101141
55.16 0.0070366006 15.122538
55.17 1.2676855e-05 15.129489
55.18 0.0074333146 15.121997
55.19 0.029298514 15.100059
55.2 0.065608274 15.063677
55.21 0.1163626 15.012851
55.22 0.18156148 14.947579
55.23 0.26120492 14.867864
55.24 0.35529293 14.773704
55.25 0.4638255 14.665099
55.26 0.58680263 14.542049
55.27 0.72422432 14.404556
55.28 0.87609057 14.252617
55.29 1.0424014 14.086234
55.3 1.2231568 13.905406
55.31 1.4183567 13.710134
55.32 1.6280012 13.500418
55.33 1.8520902 13.276256
55.34 2.0906239 13.03765
55.35 2.3436021 12.7846
55.36 2.6110248 12.517105
55.37 2.8928921 12.235166
55.38 3.189204 11.938781
55.39 3.4999604 11.627953
55.4 3.8251614 11.30268
55.41 4.1648069 10.962962
55.42 4.518897 10.608799
55.43 4.8874317 10.240193
55.44 5.2704109 9.8571411
55.45 5.6678347 9.4596451
55.46 6.0797031 9.0477045
55.47 6.506016 8.6213194
55.48 6.9467735 8.1804897
55.49 7.4019755 7.7252154
55.5 7.8716221 7.2554966
55.51 8.3557133 6.7713332
55.52 8.854249 6.2727252
55.53 9.3672293 5.7596727
55.54 9.8946542 5.2321757
55.55 10.436524 4.690234
55.56 10.992838 4.1338478
55.57 11.563596 3.5630171
55.58 12.148799 2.9777418
55.59 12.482363 2.6390745
55.6 11.889081 3.2322833
55.61 11.310244 3.8110474
55.62 10.745852 4.3753671
55.63 10.195905 4.9252421
55.64 9.6604024 5.4606726
55.65 9.1393443 5.9816586
55.66 8.6327307 6.4881999
55.67 8.1405616 6.9802967
55.68 7.6628371 7.457949
55.69 7.1995572 7.9211567
55.7 6.7507219 8.3699198
55.71 6.3163311 8.8042384
55.72 5.8963848 9.2241124
55.73 5.4908832 9.6295418
55.74 5.0998261 10.020527
55.75 4.7232135 10.397067
55.76 4.3610455 10.759163
55.77 4.0133221 11.106814
55.78 3.6800433 11.440021
55.79 3.3612089 11.758783
55.8 3.0568192 12.0631
55.81 2.766874 12.352973
55.82 2.4913734 12.628402
55.83 2.2303174 12.889385
55.84 1.9837059 13.135925
55.85 1.7515389 13.368019
55.86 1.5338166 13.58567
55.87 1.3305388 13.788875
55.88 1.1417055 13.977636
55.89 0.96731682 14.151953
55.9 0.80737269 14.311825
55.91 0.66187313 14.457252
55.92 0.53081812 14.588235
55.93 0.41420768 14.704773
55.94 0.3120418 14.806867
55.95 0.22432048 14.894516
55.96 0.15104373 14.96772
55.97 0.09221153 15.02648
